,Unnamed: 0,브랜드,매장이름,매장주소,구 이름,lat,lng
0,0,스타벅스,역삼아레나빌딩  ,"서울 중랑구 동일로 815, 1층",강남구,37.4966645,127.0629804
1,1,스타벅스,논현역사거리  ,"서울 중랑구 동일로 815, 1층",강남구,37.5164665,127.0404191
2,2,스타벅스,신사역성일빌딩  ,"서울 중랑구 동일로 815, 1층",강남구,37.514236,127.031593
3,3,스타벅스,국기원사거리  ,"서울 중랑구 동일로 815, 1층",강남구,37.4991887,127.0633458
4,4,스타벅스,대치재경빌딩R  ,"서울 중랑구 동일로 815, 1층",강남구,37.522336,127.031173
5,5,스타벅스,봉은사역  ,"서울 중랑구 동일로 815, 1층",강남구,37.4966645,127.0629804
6,6,스타벅스,압구정윤성빌딩  ,"서울 중랑구 동일로 815, 1층",강남구,37.4762779,127.1003704
7,7,스타벅스,코엑스별마당  ,"서울 중랑구 동일로 815, 1층",강남구,37.4893117,127.0688124
8,8,스타벅스,삼성역섬유센터R  ,"서울 중랑구 동일로 815, 1층",강남구,37.5173236,127.034148
9,9,스타벅스,압구정R  ,"서울 중랑구 동일로 815, 1층",강남구,Nan,Nan
10,10,스타벅스,수서역R  ,"서울 중랑구 동일로 815, 1층",강남구,37.4823936,127.0430248
11,11,스타벅스,양재강남빌딩R  ,"서울 중랑구 동일로 815, 1층",강남구,37.522011,127.034575
12,12,스타벅스,선릉동신빌딩R  ,"서울 중랑구 동일로 815, 1층",강남구,37.50698939999999,127.061869
13,13,스타벅스,봉은사로선정릉  ,"서울 중랑구 동일로 815, 1층",강남구,37.516955,127.0417748
14,14,스타벅스,강남오거리  ,"서울 중랑구 동일로 815, 1층",강남구,37.5128889,127.0526509
15,15,스타벅스,스타필드코엑스몰R  ,"서울 중랑구 동일로 815, 1층",강남구,Nan,Nan
16,16,스타벅스,강남구청정문  ,"서울 중랑구 동일로 815, 1층",강남구,37.504487,127.048957
17,17,스타벅스,도곡공원  ,"서울 중랑구 동일로 815, 1층",강남구,Nan,Nan
18,18,스타벅스,강남R  ,"서울 중랑구 동일로 815, 1층",강남구,37.4874685,127.1013245
19,19,스타벅스,대치은마사거리  ,"서울 중랑구 동일로 815, 1층",강남구,Nan,Nan
20,20,스타벅스,청담영동대로  ,"서울 중랑구 동일로 815, 1층",강남구,Nan,Nan
21,21,스타벅스,압구정  ,"서울 중랑구 동일로 815, 1층",강남구,37.5271478,127.0334517
22,22,스타벅스,신사가로수  ,"서울 중랑구 동일로 815, 1층",강남구,37.4928313,127.0391191
23,23,스타벅스,청담스타R  ,"서울 중랑구 동일로 815, 1층",강남구,37.5047772,127.0434189
24,24,스타벅스,강남우성  ,"서울 중랑구 동일로 815, 1층",강남구,Nan,Nan
25,25,스타벅스,학동사거리  ,"서울 중랑구 동일로 815, 1층",강남구,37.4985129,127.0479773
26,26,스타벅스,대치사거리  ,"서울 중랑구 동일로 815, 1층",강남구,37.5000776,127.0385419
27,27,스타벅스,포스코사거리  ,"서울 중랑구 동일로 815, 1층",강남구,37.50024459999999,127.0428592
28,28,스타벅스,을지병원사거리  ,"서울 중랑구 동일로 815, 1층",강남구,37.5056544,127.035549
29,29,스타벅스,신사역  ,"서울 중랑구 동일로 815, 1층",강남구,37.4951242,127.0311487
30,30,스타벅스,도곡역  ,"서울 중랑구 동일로 815, 1층",강남구,37.5187933,127.0287749
31,31,스타벅스,서울세관사거리  ,"서울 중랑구 동일로 815, 1층",강남구,37.5104556,127.0328766
32,32,스타벅스,청담사거리  ,"서울 중랑구 동일로 815, 1층",강남구,37.4880579,127.0828672
33,33,스타벅스,한티역  ,"서울 중랑구 동일로 815, 1층",강남구,37.5241801,127.0473251
34,34,스타벅스,역삼초교사거리  ,"서울 중랑구 동일로 815, 1층",강남구,Nan,Nan
35,35,스타벅스,코엑스몰  ,"서울 중랑구 동일로 815, 1층",강남구,Nan,Nan
36,36,스타벅스,가로수길  ,"서울 중랑구 동일로 815, 1층",강남구,37.5136787,127.0317124
37,37,스타벅스,역삼대로  ,"서울 중랑구 동일로 815, 1층",강남구,37.51308,127.0336405
38,38,스타벅스,역삼포스코  ,"서울 중랑구 동일로 815, 1층",강남구,37.6405924,127.0161551
39,39,스타벅스,강남대로  ,"서울 중랑구 동일로 815, 1층",강남구,Nan,Nan
40,40,스타벅스,청담  ,"서울 중랑구 동일로 815, 1층",강남구,37.6214313,127.0406246
41,41,스타벅스,삼성도심공항  ,"서울 중랑구 동일로 815, 1층",강남구,Nan,Nan
42,42,스타벅스,삼성교  ,"서울 중랑구 동일로 815, 1층",강남구,Nan,Nan
43,43,스타벅스,학동역  ,"서울 중랑구 동일로 815, 1층",강남구,37.6218623,127.0281853
44,44,스타벅스,대치  ,"서울 중랑구 동일로 815, 1층",강남구,37.629038,127.0367452
45,45,스타벅스,SSG마켓도곡R  ,"서울 중랑구 동일로 815, 1층",강남구,37.660833,126.993333
46,46,스타벅스,삼성  ,"서울 중랑구 동일로 815, 1층",강남구,37.616351,127.019038
47,47,스타벅스,선릉세화빌딩  ,"서울 중랑구 동일로 815, 1층",강남구,Nan,Nan
48,48,스타벅스,압구정역  ,"서울 중랑구 동일로 815, 1층",강남구,Nan,Nan
49,49,스타벅스,압구정로  ,"서울 중랑구 동일로 815, 1층",강남구,37.6626046,127.0113765
50,50,스타벅스,구역삼사거리  ,"서울 중랑구 동일로 815, 1층",강남구,Nan,Nan
51,51,스타벅스,큰길타워  ,"서울 중랑구 동일로 815, 1층",강남구,37.5592805,126.8393255
52,52,스타벅스,강남구청역  ,"서울 중랑구 동일로 815, 1층",강남구,37.5548971,126.8558599
53,53,스타벅스,대치역  ,"서울 중랑구 동일로 815, 1층",강남구,37.5612346,126.8228132
54,54,스타벅스,포이  ,"서울 중랑구 동일로 815, 1층",강남구,37.5650437,126.8488292
55,55,스타벅스,아크플레이스  ,"서울 중랑구 동일로 815, 1층",강남구,Nan,Nan
56,56,스타벅스,학여울역  ,"서울 중랑구 동일로 815, 1층",강남구,Nan,Nan
57,57,스타벅스,선정릉역  ,"서울 중랑구 동일로 815, 1층",강남구,35.1728688,128.9471783
58,58,스타벅스,삼성현대힐  ,"서울 중랑구 동일로 815, 1층",강남구,37.5475815,126.8487431
59,59,스타벅스,GS타워  ,"서울 중랑구 동일로 815, 1층",강남구,37.5317675,126.8467055
60,60,스타벅스,압구정미소  ,"서울 중랑구 동일로 815, 1층",강남구,37.5524944,126.8333061
61,61,스타벅스,선릉역  ,"서울 중랑구 동일로 815, 1층",강남구,37.5605161,126.8558914
62,62,스타벅스,코엑스사거리  ,"서울 중랑구 동일로 815, 1층",강남구,37.5360455,126.8631085
63,63,스타벅스,역삼럭키  ,"서울 중랑구 동일로 815, 1층",강남구,Nan,Nan
64,64,스타벅스,신압구정  ,"서울 중랑구 동일로 815, 1층",강남구,37.5669356,126.8265611
65,65,스타벅스,아크로힐스논현  ,"서울 중랑구 동일로 815, 1층",강남구,Nan,Nan
66,66,스타벅스,강남비젼타워  ,"서울 중랑구 동일로 815, 1층",강남구,37.5706297,126.8298909
67,67,스타벅스,압구정로데오역  ,"서울 중랑구 동일로 815, 1층",강남구,37.5584156,126.8294265
68,68,스타벅스,르네상스사거리  ,"서울 중랑구 동일로 815, 1층",강남구,37.56925,126.826148
69,69,스타벅스,포스코  ,"서울 중랑구 동일로 815, 1층",강남구,37.5759058,126.8135931
70,70,스타벅스,선릉로  ,"서울 중랑구 동일로 815, 1층",강남구,Nan,Nan
71,71,스타벅스,논현힐탑  ,"서울 중랑구 동일로 815, 1층",강남구,35.1805342,128.9545074
72,72,스타벅스,도산가로수길  ,"서울 중랑구 동일로 815, 1층",강남구,35.0947412,128.9245066
73,73,스타벅스,대치한티  ,"서울 중랑구 동일로 815, 1층",강남구,35.1917433,129.1311163
74,74,스타벅스,개포동  ,"서울 중랑구 동일로 815, 1층",강남구,35.2100142,129.0688702
75,75,스타벅스,수서역사거리  ,"서울 중랑구 동일로 815, 1층",강남구,35.1028346,128.9239165
76,76,스타벅스,코엑스아셈타워  ,"서울 중랑구 동일로 815, 1층",강남구,35.2100142,129.0688702
77,77,스타벅스,센터필드R  ,"서울 중랑구 동일로 815, 1층",강남구,35.2100142,129.0688702
78,78,스타벅스,도산사거리  ,"서울 중랑구 동일로 815, 1층",강남구,35.1664011,128.9548418
79,79,스타벅스,강남세곡  ,"서울 중랑구 동일로 815, 1층",강남구,37.5584004,126.8238702
80,80,스타벅스,대치삼성프라자  ,"서울 중랑구 동일로 815, 1층",강남구,Nan,Nan
81,81,스타벅스,언주역  ,"서울 중랑구 동일로 815, 1층",강남구,37.567513,126.817353
82,82,스타벅스,강남역신분당역사  ,"서울 중랑구 동일로 815, 1층",강남구,37.5472175,126.8744885
83,83,스타벅스,삼성역  ,"서울 중랑구 동일로 815, 1층",강남구,37.5572518,126.864441
84,84,스타벅스,테헤란로아남타워  ,"서울 중랑구 동일로 815, 1층",강남구,Nan,Nan
85,85,스타벅스,강남논현  ,"서울 중랑구 동일로 815, 1층",강남구,37.5334296,126.8591764
86,86,스타벅스,삼성동  ,"서울 중랑구 동일로 815, 1층",강남구,37.5406979,126.8472722
87,87,스타벅스,역삼이마트  ,"서울 중랑구 동일로 815, 1층",강남구,37.5422013,126.8441729
88,88,스타벅스,미아뉴타운  ,"서울 중랑구 동일로 815, 1층",강북구,37.5316969,126.8634675
89,89,스타벅스,강북구청사거리  ,"서울 중랑구 동일로 815, 1층",강북구,37.4673709,126.9453359
90,90,스타벅스,미아사거리역  ,"서울 중랑구 동일로 815, 1층",강북구,37.4673709,126.9453359
91,91,스타벅스,수유역  ,"서울 중랑구 동일로 815, 1층",강북구,37.4798379,126.9028794
92,92,스타벅스,미아역  ,"서울 중랑구 동일로 815, 1층",강북구,Nan,Nan
93,93,스타벅스,파라스파라서울  ,"서울 중랑구 동일로 815, 1층",강북구,Nan,Nan
94,94,스타벅스,발산역사거리  ,"서울 중랑구 동일로 815, 1층",강서구,37.4713968,126.9826511
95,95,스타벅스,마곡역  ,"서울 중랑구 동일로 815, 1층",강서구,Nan,Nan
96,96,스타벅스,우장산역  ,"서울 중랑구 동일로 815, 1층",강서구,37.4946139,126.9275795
97,97,스타벅스,마곡사이언스타워R  ,"서울 중랑구 동일로 815, 1층",강서구,37.4860487,126.9392578
98,98,스타벅스,방화DT  ,"서울 중랑구 동일로 815, 1층",강서구,37.4820349,126.9417875
99,99,스타벅스,마곡나루역  ,"서울 중랑구 동일로 815, 1층",강서구,37.4779671,126.9534883
100,100,스타벅스,마곡GMG  ,"서울 중랑구 동일로 815, 1층",강서구,Nan,Nan
101,101,스타벅스,가양역  ,"서울 중랑구 동일로 815, 1층",강서구,37.4813377,126.9489838
102,102,스타벅스,화곡DT  ,"서울 중랑구 동일로 815, 1층",강서구,Nan,Nan
103,103,스타벅스,양천향교역  ,"서울 중랑구 동일로 815, 1층",강서구,37.4736839,126.9130063
104,104,스타벅스,화곡동  ,"서울 중랑구 동일로 815, 1층",강서구,37.48340719999999,126.9218888
105,105,스타벅스,등촌  ,"서울 중랑구 동일로 815, 1층",강서구,37.47070679999999,126.9345817
106,106,스타벅스,염창역  ,"서울 중랑구 동일로 815, 1층",강서구,37.4631968,126.9358124
107,107,스타벅스,발산역  ,"서울 중랑구 동일로 815, 1층",강서구,37.4631968,126.9358124
108,108,스타벅스,까치산역  ,"서울 중랑구 동일로 815, 1층",강서구,37.4754552,126.9361887
109,109,스타벅스,발산역5번출구  ,"서울 중랑구 동일로 815, 1층",강서구,37.4631968,126.9358124
110,110,스타벅스,화곡역8번출구  ,"서울 중랑구 동일로 815, 1층",강서구,37.4837938,126.9280165
111,111,스타벅스,강서우장산  ,"서울 중랑구 동일로 815, 1층",강서구,37.4871359,126.9270388
112,112,스타벅스,등촌대로  ,"서울 중랑구 동일로 815, 1층",강서구,37.4725495,126.9662287
113,113,스타벅스,가양역사거리  ,"서울 중랑구 동일로 815, 1층",강서구,Nan,Nan
114,114,스타벅스,내발산  ,"서울 중랑구 동일로 815, 1층",강서구,37.5390185,127.0712074
115,115,스타벅스,마곡웰튼  ,"서울 중랑구 동일로 815, 1층",강서구,37.5390185,127.0712074
116,116,스타벅스,김포공항DT  ,"서울 중랑구 동일로 815, 1층",강서구,Nan,Nan
117,117,스타벅스,강서NC  ,"서울 중랑구 동일로 815, 1층",강서구,37.5407625,127.0793428
118,118,스타벅스,마곡나루공원  ,"서울 중랑구 동일로 815, 1층",강서구,Nan,Nan
119,119,스타벅스,송정역  ,"서울 중랑구 동일로 815, 1층",강서구,37.5373736,127.0830434
120,120,스타벅스,강서구청사거리  ,"서울 중랑구 동일로 815, 1층",강서구,Nan,Nan
121,121,스타벅스,낙성대역  ,"서울 중랑구 동일로 815, 1층",관악구,Nan,Nan
122,122,스타벅스,관악서울대입구R  ,"서울 중랑구 동일로 815, 1층",관악구,37.537153,127.086152
123,123,스타벅스,신림DT  ,"서울 중랑구 동일로 815, 1층",관악구,37.5573355,127.079589
124,124,스타벅스,서울대역  ,"서울 중랑구 동일로 815, 1층",관악구,Nan,Nan
125,125,스타벅스,낙성대DT  ,"서울 중랑구 동일로 815, 1층",관악구,37.531544,127.066708
126,126,스타벅스,사당  ,"서울 중랑구 동일로 815, 1층",관악구,Nan,Nan
127,127,스타벅스,보라매대교  ,"서울 중랑구 동일로 815, 1층",관악구,37.5525966,127.0720208
128,128,스타벅스,신림  ,"서울 중랑구 동일로 815, 1층",관악구,Nan,Nan
129,129,스타벅스,신림타임스트림  ,"서울 중랑구 동일로 815, 1층",관악구,37.531692,127.074516
130,130,스타벅스,서울대입구역  ,"서울 중랑구 동일로 815, 1층",관악구,Nan,Nan
131,131,스타벅스,서울대입구역8번출구  ,"서울 중랑구 동일로 815, 1층",관악구,37.56354400000001,127.0888304
132,132,스타벅스,봉천역  ,"서울 중랑구 동일로 815, 1층",관악구,37.5587877,127.0880424
133,133,스타벅스,건국대  ,"서울 중랑구 동일로 815, 1층",광진구,37.4760163,126.8917131
134,134,스타벅스,어린이대공원역  ,"서울 중랑구 동일로 815, 1층",광진구,Nan,Nan
135,135,스타벅스,아차산역  ,"서울 중랑구 동일로 815, 1층",광진구,Nan,Nan
136,136,스타벅스,올림픽대교북단  ,"서울 중랑구 동일로 815, 1층",광진구,Nan,Nan
137,137,스타벅스,구의DT  ,"서울 중랑구 동일로 815, 1층",광진구,37.4788157,126.8900708
138,138,스타벅스,자양사거리  ,"서울 중랑구 동일로 815, 1층",광진구,37.4883592,126.8888814
139,139,스타벅스,군자역  ,"서울 중랑구 동일로 815, 1층",광진구,37.4686637,126.887312
140,140,스타벅스,광나루  ,"서울 중랑구 동일로 815, 1층",광진구,37.4599717,126.8972361
141,141,스타벅스,건대스타시티  ,"서울 중랑구 동일로 815, 1층",광진구,37.4708713,126.9039792
142,142,스타벅스,건대입구  ,"서울 중랑구 동일로 815, 1층",광진구,37.4674733,126.8982935
143,143,스타벅스,구의역  ,"서울 중랑구 동일로 815, 1층",광진구,37.4693385,126.8971388
144,144,스타벅스,광장  ,"서울 중랑구 동일로 815, 1층",광진구,37.4484646,126.9030913
145,145,스타벅스,건국클래식  ,"서울 중랑구 동일로 815, 1층",광진구,37.4340449,126.9048803
146,146,스타벅스,건대후문  ,"서울 중랑구 동일로 815, 1층",광진구,37.6145748,126.9129713
147,147,스타벅스,중곡역  ,"서울 중랑구 동일로 815, 1층",광진구,37.4142762,127.0932251
148,148,스타벅스,자양이마트  ,"서울 중랑구 동일로 815, 1층",광진구,37.3876636,126.7424142
149,149,스타벅스,뚝섬유원지역  ,"서울 중랑구 동일로 815, 1층",광진구,37.4418469,126.9038942
150,150,스타벅스,군자사거리  ,"서울 중랑구 동일로 815, 1층",광진구,37.3864796,126.7841675
151,151,스타벅스,금천구청역  ,"서울 중랑구 동일로 815, 1층",금천구,37.6243797,127.0719821
152,152,스타벅스,가산에스케이  ,"서울 중랑구 동일로 815, 1층",금천구,37.6194277,127.05982
153,153,스타벅스,독산사거리  ,"서울 중랑구 동일로 815, 1층",금천구,37.6525076,127.075042
154,154,스타벅스,금천시흥  ,"서울 중랑구 동일로 815, 1층",금천구,37.6610279,127.0650403
155,155,스타벅스,가산디지털단지역  ,"서울 중랑구 동일로 815, 1층",금천구,37.670193,127.0797411
156,156,스타벅스,금천독산  ,"서울 중랑구 동일로 815, 1층",금천구,37.67299089999999,127.0703498
157,157,스타벅스,가산디지털  ,"서울 중랑구 동일로 815, 1층",금천구,37.660566,127.073202
158,158,스타벅스,마리오아울렛  ,"서울 중랑구 동일로 815, 1층",금천구,Nan,Nan
159,159,스타벅스,가산브이타워  ,"서울 중랑구 동일로 815, 1층",금천구,Nan,Nan
160,160,스타벅스,가산그레이트  ,"서울 중랑구 동일로 815, 1층",금천구,37.6281126,127.0904568
161,161,스타벅스,독산역  ,"서울 중랑구 동일로 815, 1층",금천구,37.6366808,127.0684246
162,162,스타벅스,가산현대아울렛  ,"서울 중랑구 동일로 815, 1층",금천구,37.6366808,127.0684246
163,163,스타벅스,월계역  ,"서울 중랑구 동일로 815, 1층",노원구,Nan,Nan
164,164,스타벅스,월계트레이더스  ,"서울 중랑구 동일로 815, 1층",노원구,37.628784,127.0826588
165,165,스타벅스,상계초교사거리  ,"서울 중랑구 동일로 815, 1층",노원구,37.62644,127.0619091
166,166,스타벅스,공릉DT  ,"서울 중랑구 동일로 815, 1층",노원구,37.633114,127.058835
167,167,스타벅스,노원마들역  ,"서울 중랑구 동일로 815, 1층",노원구,Nan,Nan
168,168,스타벅스,공릉역  ,"서울 중랑구 동일로 815, 1층",노원구,37.6467767,127.0727636
169,169,스타벅스,은행사거리  ,"서울 중랑구 동일로 815, 1층",노원구,37.6510125,127.0799977
170,170,스타벅스,노원KT  ,"서울 중랑구 동일로 815, 1층",노원구,Nan,Nan
171,171,스타벅스,광운대  ,"서울 중랑구 동일로 815, 1층",노원구,Nan,Nan
172,172,스타벅스,중계역  ,"서울 중랑구 동일로 815, 1층",노원구,Nan,Nan
173,173,스타벅스,노원역  ,"서울 중랑구 동일로 815, 1층",노원구,37.6511988,127.0161604
174,174,스타벅스,월계이마트  ,"서울 중랑구 동일로 815, 1층",노원구,37.6568512,127.0399081
175,175,스타벅스,태릉입구역DT  ,"서울 중랑구 동일로 815, 1층",노원구,Nan,Nan
176,176,스타벅스,노원상계  ,"서울 중랑구 동일로 815, 1층",노원구,37.6743592,127.0477686
177,177,스타벅스,창동이마트  ,"서울 중랑구 동일로 815, 1층",도봉구,37.6842049,127.0448504
178,178,스타벅스,쌍문역  ,"서울 중랑구 동일로 815, 1층",도봉구,Nan,Nan
179,179,스타벅스,쌍문도봉로  ,"서울 중랑구 동일로 815, 1층",도봉구,Nan,Nan
180,180,스타벅스,도봉로DT  ,"서울 중랑구 동일로 815, 1층",도봉구,Nan,Nan
181,181,스타벅스,방학역  ,"서울 중랑구 동일로 815, 1층",도봉구,37.6657273,127.0352862
182,182,스타벅스,창동역  ,"서울 중랑구 동일로 815, 1층",도봉구,37.6544953,127.026558
183,183,스타벅스,노량진동  ,"서울 중랑구 동일로 815, 1층",동작구,37.656048,127.013278
184,184,스타벅스,남성역  ,"서울 중랑구 동일로 815, 1층",동작구,Nan,Nan
185,185,스타벅스,상도역  ,"서울 중랑구 동일로 815, 1층",동작구,37.6533557,127.0271003
186,186,스타벅스,보라매공원R  ,"서울 중랑구 동일로 815, 1층",동작구,37.6533557,127.0271003
187,187,스타벅스,이수자이  ,"서울 중랑구 동일로 815, 1층",동작구,37.6533557,127.0271003
188,188,스타벅스,노량진역  ,"서울 중랑구 동일로 815, 1층",동작구,37.6436098,127.039128
189,189,스타벅스,신대방삼거리역  ,"서울 중랑구 동일로 815, 1층",동작구,37.6605123,127.049623
190,190,스타벅스,중앙대  ,"서울 중랑구 동일로 815, 1층",동작구,Nan,Nan
191,191,스타벅스,숭실대입구역  ,"서울 중랑구 동일로 815, 1층",동작구,37.6487061,127.0525283
192,192,스타벅스,숭실대  ,"서울 중랑구 동일로 815, 1층",동작구,37.6498313,127.0412393
193,193,스타벅스,사당역  ,"서울 중랑구 동일로 815, 1층",동작구,37.65509040000001,127.0433286
194,194,스타벅스,서강대프라자  ,"서울 중랑구 동일로 815, 1층",마포구,Nan,Nan
195,195,스타벅스,상암YTN  ,"서울 중랑구 동일로 815, 1층",마포구,37.51495730000001,126.9506959
196,196,스타벅스,마포용강동  ,"서울 중랑구 동일로 815, 1층",마포구,37.5131659,126.9379137
197,197,스타벅스,홍대입구역사거리R  ,"서울 중랑구 동일로 815, 1층",마포구,Nan,Nan
198,198,스타벅스,마포경찰서후문  ,"서울 중랑구 동일로 815, 1층",마포구,37.51408199999999,126.941687
199,199,스타벅스,공덕  ,"서울 중랑구 동일로 815, 1층",마포구,37.4909872,126.9075896
200,200,스타벅스,합정폴리스R  ,"서울 중랑구 동일로 815, 1층",마포구,Nan,Nan
201,201,스타벅스,홍대공항철도역  ,"서울 중랑구 동일로 815, 1층",마포구,37.4932342,126.9197115
202,202,스타벅스,마포염리  ,"서울 중랑구 동일로 815, 1층",마포구,37.499929,126.920282
203,203,스타벅스,서강광흥창역  ,"서울 중랑구 동일로 815, 1층",마포구,37.476559,126.981633
204,204,스타벅스,합정  ,"서울 중랑구 동일로 815, 1층",마포구,37.476559,126.981633
205,205,스타벅스,서강대흥역  ,"서울 중랑구 동일로 815, 1층",마포구,Nan,Nan
206,206,스타벅스,서교동사거리  ,"서울 중랑구 동일로 815, 1층",마포구,37.4987343,126.9440592
207,207,스타벅스,상암사보이시티  ,"서울 중랑구 동일로 815, 1층",마포구,37.499717,126.928189
208,208,스타벅스,신촌오거리  ,"서울 중랑구 동일로 815, 1층",마포구,37.50007,126.93717
209,209,스타벅스,상암디지털큐브  ,"서울 중랑구 동일로 815, 1층",마포구,Nan,Nan
210,210,스타벅스,상수역  ,"서울 중랑구 동일로 815, 1층",마포구,Nan,Nan
211,211,스타벅스,공덕오거리  ,"서울 중랑구 동일로 815, 1층",마포구,37.4878646,126.9826094
212,212,스타벅스,서강대  ,"서울 중랑구 동일로 815, 1층",마포구,37.4886232,126.9668169
213,213,스타벅스,상암MBC  ,"서울 중랑구 동일로 815, 1층",마포구,37.5044565,126.9158805
214,214,스타벅스,동교  ,"서울 중랑구 동일로 815, 1층",마포구,Nan,Nan
215,215,스타벅스,애오개역  ,"서울 중랑구 동일로 815, 1층",마포구,37.54322,126.951576
216,216,스타벅스,상암DMC  ,"서울 중랑구 동일로 815, 1층",마포구,Nan,Nan
217,217,스타벅스,마포일진빌딩  ,"서울 중랑구 동일로 815, 1층",마포구,37.5420448,126.9504383
218,218,스타벅스,마포아크로  ,"서울 중랑구 동일로 815, 1층",마포구,37.5593115,126.9082589
219,219,스타벅스,홍대삼거리  ,"서울 중랑구 동일로 815, 1층",마포구,37.5593115,126.9082589
220,220,스타벅스,망원역  ,"서울 중랑구 동일로 815, 1층",마포구,37.5423517,126.9533344
221,221,스타벅스,마포이마트  ,"서울 중랑구 동일로 815, 1층",마포구,37.5543031,126.9052551
222,222,스타벅스,합정메세나몰  ,"서울 중랑구 동일로 815, 1층",마포구,Nan,Nan
223,223,스타벅스,아현역대로  ,"서울 중랑구 동일로 815, 1층",마포구,37.56075999999999,126.905464
224,224,스타벅스,디지털미디어시티역  ,"서울 중랑구 동일로 815, 1층",마포구,37.5533238,126.9327245
225,225,스타벅스,홍대역8번출구  ,"서울 중랑구 동일로 815, 1층",마포구,37.5739081,126.8834188
226,226,스타벅스,합정푸르지오  ,"서울 중랑구 동일로 815, 1층",마포구,37.5707485,126.8798744
227,227,스타벅스,홍대동교  ,"서울 중랑구 동일로 815, 1층",마포구,37.5761262,126.8986854
228,228,스타벅스,망원한강공원  ,"서울 중랑구 동일로 815, 1층",마포구,37.5677584,126.8981147
229,229,스타벅스,홍대역  ,"서울 중랑구 동일로 815, 1층",마포구,Nan,Nan
230,230,스타벅스,가재울뉴타운  ,"서울 중랑구 동일로 815, 1층",서대문구,37.5602399,126.916669
231,231,스타벅스,남가좌사거리  ,"서울 중랑구 동일로 815, 1층",서대문구,37.5550101,126.9454102
232,232,스타벅스,신촌역  ,"서울 중랑구 동일로 815, 1층",서대문구,37.5551188,126.936835
233,233,스타벅스,연희동  ,"서울 중랑구 동일로 815, 1층",서대문구,Nan,Nan
234,234,스타벅스,아현역  ,"서울 중랑구 동일로 815, 1층",서대문구,37.5650797,126.9399549
235,235,스타벅스,홍제역  ,"서울 중랑구 동일로 815, 1층",서대문구,37.55359,126.956739
236,236,스타벅스,연세백양로  ,"서울 중랑구 동일로 815, 1층",서대문구,Nan,Nan
237,237,스타벅스,연희DT  ,"서울 중랑구 동일로 815, 1층",서대문구,37.5563164,126.8993901
238,238,스타벅스,경기대  ,"서울 중랑구 동일로 815, 1층",서대문구,37.5494407,126.9103713
239,239,스타벅스,신촌  ,"서울 중랑구 동일로 815, 1층",서대문구,37.5483014,126.9111751
240,240,스타벅스,이대R  ,"서울 중랑구 동일로 815, 1층",서대문구,37.54862,126.9137363
241,241,스타벅스,연세종합관  ,"서울 중랑구 동일로 815, 1층",서대문구,37.5495753,126.9139908
242,242,스타벅스,이대ECC  ,"서울 중랑구 동일로 815, 1층",서대문구,37.550458,126.9133567
243,243,스타벅스,연대  ,"서울 중랑구 동일로 815, 1층",서대문구,Nan,Nan
244,244,스타벅스,신촌아트레온  ,"서울 중랑구 동일로 815, 1층",서대문구,Nan,Nan
245,245,스타벅스,충정로역  ,"서울 중랑구 동일로 815, 1층",서대문구,37.572893,126.912428
246,246,스타벅스,연대동문  ,"서울 중랑구 동일로 815, 1층",서대문구,37.5802219,126.9226047
247,247,스타벅스,신촌명물거리  ,"서울 중랑구 동일로 815, 1층",서대문구,Nan,Nan
248,248,스타벅스,충정타워  ,"서울 중랑구 동일로 815, 1층",서대문구,Nan,Nan
249,249,스타벅스,이대역  ,"서울 중랑구 동일로 815, 1층",서대문구,37.5787976,126.9111852
250,250,스타벅스,북가좌DT  ,"서울 중랑구 동일로 815, 1층",서대문구,37.5777796,126.9390623
251,251,스타벅스,현대신촌  ,"서울 중랑구 동일로 815, 1층",서대문구,37.5777796,126.9390623
252,252,스타벅스,방배로  ,"서울 중랑구 동일로 815, 1층",서초구,37.5650797,126.9399549
253,253,스타벅스,강남교보타워R  ,"서울 중랑구 동일로 815, 1층",서초구,37.5670897,126.9467503
254,254,스타벅스,방배다이치빌딩  ,"서울 중랑구 동일로 815, 1층",서초구,37.5627439,126.9214088
255,255,스타벅스,센트럴F1  ,"서울 중랑구 동일로 815, 1층",서초구,37.5663937,126.9387066
256,256,스타벅스,서초역이화빌딩  ,"서울 중랑구 동일로 815, 1층",서초구,37.5681791,126.9322133
257,257,스타벅스,서초구청  ,"서울 중랑구 동일로 815, 1층",서초구,37.5618588,126.9468339
258,258,스타벅스,서초우성사거리  ,"서울 중랑구 동일로 815, 1층",서초구,37.5615704,126.9626807
259,259,스타벅스,이수역사거리  ,"서울 중랑구 동일로 815, 1층",서초구,37.5047834,127.0034397
260,260,스타벅스,강남대로신사  ,"서울 중랑구 동일로 815, 1층",서초구,Nan,Nan
261,261,스타벅스,서울고속터미널  ,"서울 중랑구 동일로 815, 1층",서초구,36.8979836,127.5366261
262,262,스타벅스,강남대로논현R  ,"서울 중랑구 동일로 815, 1층",서초구,37.4777592,127.0083043
263,263,스타벅스,방배  ,"서울 중랑구 동일로 815, 1층",서초구,37.4971902,127.0033029
264,264,스타벅스,방배카페거리  ,"서울 중랑구 동일로 815, 1층",서초구,37.497689,127.0028333
265,265,스타벅스,서초법원  ,"서울 중랑구 동일로 815, 1층",서초구,Nan,Nan
266,266,스타벅스,청계산입구역  ,"서울 중랑구 동일로 815, 1층",서초구,Nan,Nan
